publishedAt,authorDisplayName,textDisplay,likeCount,text_clean,dominant_topic,topic_probability
2025-08-31T13:25:40Z,@sadamhusin7260,"Hei bung. Gua ucapin terima kasih yg sebesar&quot; Nya untukmu bung dan juga teman&quot; Yg sudah berjuang. Kalian sangat hebat, bukan hanya ahli strategi dari solo yg kau solo bung. Se indonesia kau solo",0,hei ucapin terima kasih quot untukmu teman quot berjuang hebat ahli strategi solo solo indonesia solo,5,0.361104
2025-08-31T13:25:38Z,@dimaspaujiantara_,"<b>BIKIN JANJI POLITIK UNTUK DPR, DIBERI WAKTU 5BULAN UNTUK PENGESAHAN UU PERAMPASAN ASET</b><br><b>JIKA TIDAK ADA PENGESAHAN JUGA RAKYAT TURUN KEMBALI DENGAN DEMONSTRAN YANG LEBIH BANYAK!!</b>",1,bikin janji politik dpr pengesahan perampasan aset pengesahan rakyat turun demonstran,2,0.29973
2025-08-31T13:28:43Z,@dimaspaujiantara_,"<b>SEMUA PIMPINAN DPR BERJANJI DIDEPAN KAMERA DAN AKAN MELOLOSKAN UU PERAMPASAN ASET SELAMBAT LAMBATNYA 6 BULAN, JIKA UU PERAMPASAN ASET TIDAK LOLOS MAKA RAKYAT AKAN KEMBALI TURUN KE JALAN DENGAN JUMLAH YANG LEBIH BESAR!!</b>",0,pimpinan dpr berjanji didepan kamera meloloskan perampasan aset selambat lambatnya perampasan aset lolos rakyat turun jalan,1,0.32328752
2025-08-31T13:25:36Z,@hengkipratama9932,gk ngerti saya ngomongin apa ya?siapa nama dalangnya?,0,ngerti ngomongin nama dalangnya,4,0.23251139
2025-08-31T13:25:28Z,@estavista3312,"Ingat rakyat indonesia, kalo orang2 di atas tetap sama negara ini gak akan berubah! (PEGANG OMONGAN SAYA) rakyat tetap kere, Saya tidak takut mati karna cita2 saya ingin melihat lansia hidup bahagia tidak berkerja sampai mati.",0,rakyat indonesia orang negara berubah pegang omongan rakyat kere takut mati cita lansia hidup bahagia berkerja mati,5,0.29702324
2025-08-31T13:25:26Z,@blissfyou,"TEMAN TEMAN, TOLONG TIDAK MELAKUKAN DEMO TANGGAL 1 SEPT BESOK, KHUSUSNYA DI MALAM HARI JAM 9-12 MALAM. ADA BAU PROVOKASI DAN PENEMBAKAN. TOLONG TIDAK BESOK.",1,teman teman tolong demo tanggal sept besok malam jam malam bau provokasi penembakan tolong besok,5,0.2939618
2025-08-31T13:25:18Z,@GpsRFO,jangan lupa pantau SilviaTjan,0,lupa pantau silviatjan,4,0.2748519
2025-08-31T13:25:15Z,@marlboroc4s,bang ferry sehat&quot; yaa👏,0,ferry sehat quot yaa,5,0.3075225
2025-08-31T13:25:13Z,@firmanhidayatullah2816,"Demi pengalihan isu ijazah menggunakan cara-cara seperti ini, bajingan itu org",0,pengalihan isu ijazah bajingan orang,4,0.28390855
2025-08-31T13:25:10Z,@ajipangestu1191,Maju bang Ferry. Pak prabowo mau buka pintu untuk suara yang Ingin dikita sampaikan. Tolong kondisikan dan dan sampaikan semua apa yang mau kita aspirasikan.,1,maju ferry prabowo buka pintu suara dikita tolong kondisikan aspirasikan,5,0.375156
2025-08-31T13:24:48Z,@Arai-d2h,bang fery sudah menyuarakan tuntutan masyarakat<br>jgn sampai ada pihak2 yg ingin mencari keuntungan dari aksi demo kemarin<br>terima kasih bang fery,0,fery menyuarakan tuntutan masyarakat mencari keuntungan aksi demo kemarin terima kasih fery,5,0.3333653
2025-08-31T13:24:46Z,@RestuGais,"Ingat tujuan awal kita, musuh kita pemerintah bukan sesama masyarakat",0,tujuan musuh pemerintah masyarakat,2,0.3843981
2025-08-31T13:24:45Z,@mohriz7642,Stay safe jangan mau di provokasi 😊,0,stay safe provokasi,4,0.33550763
2025-08-31T13:24:29Z,@johnedie1521,Begundalnya pejabat itu sendiri,0,begundalnya pejabat,2,0.29927486
2025-08-31T13:24:26Z,@2ndnotmain,"<a href=""https://www.youtube.com/watch?v=3FwSeBfl61g&amp;t=190"">3:10</a> bener banget komen di tiktok video tentang anggota tni yang pada turun di hari jumat untuk amanin kantor brimob, aku komen kalau &quot; instansi satu ini sedang cari muka&quot; wih gila komenannya ga berhenti-henti belaiin instansi (tni) tsb, mereka lupa kalau instansi tsb juga punya sejarah kelam, ya gini nih warga negara Indonesia mudah tergiring opininya oleh akun buzzer, toh instansi tersebut itu tidak jauh beda daripada instansi satunya (kepolisian)banyak banget juga mafia&quot; busuk didalamnya. Sudah jadi rahasia umum sih kalau mau masuk instansi tsb (tni/polisi) harus juga tuh bayar dan jual lahan sawah milik keluarga 😅 semoga aja pemerintahan benar-benar bis usut tuntas dan ga cuma di tinggal gitu aja isu ini setelah isu ini udah mulai redup &quot;viral&quot;-nya",0,bener komen tiktok video anggota tni turun jumat amanin kantor brimob komen quot instansi cari muka quot wih gila komenannya berhenti henti belaiin instansi tni tsb lupa instansi tsb sejarah kelam gini warga negara indonesia mudah tergiring opininya akun buzzer instansi beda instansi satunya kepolisian mafia quot busuk didalamnya rahasia masuk instansi tsb tni polisi tuh bayar jual lahan sawah milik keluarga semoga pemerintahan bis usut tuntas tinggal isu isu redup quot viral quot,1,0.32149136
2025-08-31T13:24:22Z,@ReyHareza,"Susah bang, selama masih ada buzzer yg di gaungkan sebagai termul, anak abah dll masih muncul di tv, masyarakat yg minim sdm gampang terprovokasi, sadar atau tidak indonesia gagal berdemokrasi sesuai budaya kita.",1,susah buzzer gaungkan termul anak abah dll muncul masyarakat minim sdm gampang terprovokasi sadar indonesia gagal berdemokrasi sesuai budaya,4,0.35286918
2025-08-31T13:24:20Z,@Igpch,"Iya TOLONG donk jangan Fasilitas umum yang di rusak JANGAN BUSWAY, STASIUN TAMAN, HALTE, Saya butuh untuk transportasi kerja, KALO emang Emosi tolong datang aja demo ke lapas lapas yang menampung koruptor, pejabat yang jadi beking tambang ilegal, oknum oknum departemen yang membuat sulit tranportasi Dll JANGAN FASILITAS UMUM...",0,iya tolong donk fasilitas rusak busway stasiun taman halte butuh transportasi kerja emang emosi tolong demo lapas lapas menampung koruptor pejabat beking tambang ilegal oknum oknum departemen sulit tranportasi dll fasilitas,4,0.26902983
2025-08-31T13:24:15Z,@Wawandororo,"DPR &amp; Jendral, kok belum ada yang mundurr pak",0,dpr amp jendral mundurr,4,0.25182003
2025-08-31T13:24:13Z,@ggsgnwn,"Wow pahlawan kita ini sudah &quot;Membantu intelligent&quot; karena dari sudut pandang dia, dia lebih pinter dan lebih punya banyak akses wkwkwk",0,wow pahlawan quot membantu intelligent quot sudut pandang pinter akses wkwkwk,1,0.30409774
2025-08-31T13:25:34Z,@ggsgnwn,disisi lain nuduh pemerintah disisi lain seolah olah membantu pemerintah ? wtf,0,disisi nuduh pemerintah disisi olah membantu pemerintah wtf,5,0.30775827
2025-08-31T13:24:13Z,@MaulAul-o7y,Grombolan mul kali yakk..,0,grombolan mul kali yakk,1,0.26029715
2025-08-31T13:24:10Z,@MilesMorales-z7q,"Menurut gua, kalo misalnya konflik ini terus berlanjut, maka 3 skenario yang mungkin dan bisa terjadi: <br>1. Darurat Militer seperti di video ini, <br>2. Prabowo diturunkan dari kursi presiden karena buzzer menyalahkannya, mendorong persepsi publik hingga di di turunkan, sehingga mungkin GIBRAN NG.NT.D bakal gantiin dia jadi presiden, <br>3. Pihak luar NEGERI ikut campur dan memanfaatkan keaadaan ini, dan itu adalah skenario terburukk, mereka bisa membuat negara ini terjajah seperti palestina. NAUDZUBILLAHH",1,konflik berlanjut skenario darurat militer video prabowo diturunkan kursi presiden buzzer menyalahkannya mendorong persepsi publik turunkan gibran gantiin presiden negeri campur memanfaatkan keaadaan skenario terburukk negara terjajah palestina naudzubillahh,2,0.4130724
2025-08-31T13:24:44Z,@MilesMorales-z7q,"Btw, gua orang awam bang ferry😂",1,btw orang awam ferry,5,0.30761698
2025-08-31T13:24:10Z,@achudanbox258,"1. Tinggal cek aja apa kepentingan Sahroni, uya kuya, eko, nafa dalam 2 bulan terakhir diarahin kemana. <br>2. Periksa siapa yang vokal ketok keputusan naik tunjangan dpr &gt; desy ratnasari, ilham pangestu, rizki aulia, (indah.k, novita) yang dalam kurung partainya nge cancel<br>3. Periksa kejadian2 aneh dengan korban jiwa sebelum sebelum mereka(sahroni cs) mulai provokasi rakyat ada yang sesuai gk sama arah kepentingan do no.1<br>4. Keuntungan utama dari hal diatas kalo terjadi sesuai narasi yang mrk harapkan (yah untungnya masyarakat masih gk terlalu ke setir), cuma bayangkan kalau terjadi<br>5, Siapa yang paling butuh<br><br>Kalau saya ketemu jawaban konsisten<br>no.1 sering ngomongin soal nikel<br>no.2 Ketemu partai2 pelakunya PAN, Nasdem, Golkar<br>no.3 Banyak kasus pabrik nikel<br><br>indonesia  pemasok nikel terbesar didunia<br><br>kalo gw ketemunya masalah transaksi nikel proyeksi nilai 10.500 Triliun 2026-2029<br><br>Weh ... Kalla group bakal launching smelter nikel besar<br>Kalo menurut gw kemungkinan ini dalang awalnya Jusuf kalla , Surya Paloh<br>mereka yang paling untung kalau kekacauan ini sukses sesuai narasi pengalihan<br><br>cuman begitu bola bergulir yah jadi liar ini agen2 asing jadi banyak bermain<br><br>Target asing mungkin intervensi langsung jangan pikir ini gk mungkin kalau masalah uang sebesar itu (itu proyeksi penjualan indonesia bayangkan nilai setelah jadi pengolahannya)<br><br>Masyarakat buru2 mundur jangan kasih alasan penempatan militer - itu penempatan tujuannya bukan ngamanin tapi posisi strategis buat perang kota<br><br>BTW gw pribadi tau anggota TNI pernah memesan order simulasi perang kota menggunakan map detail Jakarta (pergerakan penduduk, detail bangunan, solusi analisis lalu lintas semua secara realtime)<br><br>stay safe",0,tinggal cek kepentingan sahroni uya kuya eko nafa diarahin kemana periksa vokal ketok keputusan tunjangan dpr desy ratnasari ilham pangestu rizki aulia indah novita kurung partainya nge cancel periksa kejadian aneh korban jiwa sahroni provokasi rakyat sesuai arah kepentingan keuntungan utama diatas sesuai narasi mrk harapkan yah untungnya masyarakat setir bayangkan butuh ketemu konsisten ngomongin nikel ketemu partai pelakunya pan nasdem golkar pabrik nikel indonesia pemasok nikel terbesar didunia ketemunya transaksi nikel proyeksi nilai triliun weh kalla group launching smelter nikel dalang jusuf kalla surya paloh untung kekacauan sukses sesuai narasi pengalihan cuman bola bergulir yah liar agen asing bermain target asing intervensi langsung pikir uang proyeksi penjualan indonesia bayangkan nilai pengolahannya masyarakat buru mundur kasih alasan penempatan militer penempatan tujuannya ngamanin posisi strategis perang kota btw pribadi tau anggota tni memesan order simulasi perang kota map detail jakarta pergerakan penduduk detail bangunan solusi analisis lintas realtime stay safe,2,0.36514452
2025-08-31T13:24:07Z,@RyanKravitz,Bang tolong pantau isu masa bergerak ke samsat Jakarta Timur. bikin resah warga,0,tolong pantau isu bergerak samsat jakarta timur bikin resah warga,1,0.32234073
2025-08-31T13:24:05Z,@ekadwipayana7641,"Iya sebenarnya, masyarakat Indonesia marah sama DPR<br>Jadi mending fokus sama pecatnya anggota DPR yg menyiram minyak di api, batalkan gaji dan tunjangan DPR, turunkan pajak dan perbaiki lembaga polisi",0,iya masyarakat indonesia marah dpr mending fokus pecatnya anggota dpr menyiram minyak api batalkan gaji tunjangan dpr turunkan pajak perbaiki lembaga polisi,4,0.40163612
2025-08-31T13:23:51Z,@tama_hudra,"jangan2 semua kegaduhan ini dari geng solo, yg ga cukup cuman dapat posisi wapres",0,kegaduhan geng solo cuman posisi wapres,1,0.51976025
2025-08-31T13:23:44Z,@yadun4086,"ada isu yang beredar katanya tujuan utama para dalang ini agar rakyat benci terhadap prabowo dan dilengserkan...<br><br>dan klo itu terjadi, secara otomatis wakil nya akan naik tahta dan menggantikan prabowo.",0,isu beredar tujuan utama dalang rakyat benci prabowo dilengserkan otomatis wakil tahta menggantikan prabowo,1,0.38037395
2025-08-31T13:23:42Z,@miftahali7327,Darurat militer bukannya dari presiden y. Siapa lawan siapa kawan,0,darurat militer presiden lawan kawan,2,0.3568774
2025-08-31T13:23:33Z,@jarcoek4130,"Terimakasih bung ferry, saya sebagai masyarakat pelosok Kalimantan Utara telah diwakilkan suara kami sungguh senang, karna juga ikut berdemo gk mungkin jaraknya beda pulau, semoga Indonesia lekas membaik, pulih dan lebih sejahtera ❤❤",14,terimakasih ferry masyarakat pelosok kalimantan utara diwakilkan suara sungguh senang berdemo jaraknya beda pulau semoga indonesia lekas membaik pulih sejahtera,5,0.32987487
2025-08-31T13:23:33Z,@loiz2334,"Gak nyangka abang2 stoik yang gw subscribe tahun lalu jadi salah satu sosok penting di sosmed selama masa-masa kayak gini. Semangat trus bang ferry menyuarakan dan mencerdaskan masyarakat. Dan yang terpenting, stay safe🙏🏻🙏🏻",0,nyangka abang stoik subscribe salah sosok sosmed gini semangat trus ferry menyuarakan mencerdaskan masyarakat terpenting stay safe,5,0.38130397
2025-08-31T13:23:33Z,@GpsRFO,"Bung Ferry, Sangat Gambang Mengidentifikasi Buzzer Pembuat Onar di Indonesia ini, sebab Polanya Sama. Timeline kontennya jelas, pertama mereka mendukung jokowi, kemudian mendukung prabowo, menyerang Anis, lalu menyerang jokowi. Narasi yang mereka serang adalah yg berbau Kritis, Akademis, dan segala yang benar. Tujuan mereka memframing orang2 baik agar terlihat buruk. Mereka membungkam apapun kritik yang hadir untuk bangsa Indonesia.",0,ferry gambang mengidentifikasi buzzer pembuat onar indonesia polanya timeline kontennya mendukung jokowi mendukung prabowo menyerang anis menyerang jokowi narasi serang berbau kritis akademis tujuan memframing orang buruk membungkam apapun kritik hadir bangsa indonesia,5,0.32754862
2025-08-31T13:23:30Z,@horse_jump,kalau dibalik seandainya 7 orang polisi dalam mobil itu yg mati diamuk massa apa yg terjadi fer?,0,dibalik seandainya orang polisi mobil mati diamuk massa fer,3,0.24853356
2025-08-31T13:23:18Z,@Fikarblackproject,HALO DEKKKK WKWKWKWK,0,halo dekkkk wkwkwkwk,4,0.36608696
2025-08-31T13:23:03Z,@ayi14-x9k,Panjang umur bang jaga kesehatan jangan dlu mati yah negara butu lu!!!,0,umur jaga kesehatan dlu mati yah negara butu,5,0.24966258
2025-08-31T13:22:56Z,@Cebok_barengan,"loh kok, logo close the door sekarang ilang yah ?",0,lho logo close the door ilang yah,3,0.38949648
2025-08-31T13:22:54Z,@PapiNegro,"POLISI BRIMOB HARUSNYA BIARIN AJA RAKYAT MAU APA, TINGGAL LAPOR ATASAN GAGAL MENGHALAW DEMOTRASI, GAK MUNGKIN JUGA DI PECAT SEMUA 😢 INI MALAH MELINDUNGI PEJABAT YG GAJI NYA PULUHAN X LIPAT DARI DIA DAN BENTROK SAMA RAKYAT YANG BAYAR PAJAK 😢",0,polisi brimob biarin rakyat tinggal lapor atasan gagal menghalaw demotrasi pecat melindungi pejabat gaji puluhan lipat bentrok rakyat bayar pajak,4,0.35956505
2025-08-31T13:22:42Z,@san9978,"Gilss bahasa yg di perlukan warga supaya paham. Mantap bg. Stay safe pliss. <br><br>Jadi, akun akun itu pendukung siapa ya 👀",0,gilss bahasa perlukan warga paham mantap stay safe pliss akun akun pendukung,4,0.37005636
2025-08-31T13:22:21Z,@alifrosyid4162,Tonton podcast sama dokter tirta di Malaka keliatan cerdas mereka... Bukan hanya podcast for fun,0,tonton podcast dokter tirta malaka keliatan cerdas podcast for fun,4,0.25823048
2025-08-31T13:22:21Z,@andreassudarsono,Masuk TNI Polri TIDAK GRATIS!,0,masuk tni polri gratis,2,0.30731013
2025-08-31T13:22:16Z,@ristikayulianti,"bener banget kata fery ini, aku setuju banget",0,bener fery setuju,5,0.24953781
2025-08-31T13:22:05Z,@rakapratama638,"Bung kalo nanti ada diskusi sama dpr sama pemerintahan seperti statement nya pak prabowo suruh delegasiin perwakilan dan tokoh masyarakat lu yang hadir ya bung, wakilin aspirasi kita ya bung<br>Panjang umur perjuangan!!",0,diskusi dpr pemerintahan statement prabowo suruh delegasiin perwakilan tokoh masyarakat hadir wakilin aspirasi umur perjuangan,4,0.30533338
2025-08-31T13:21:56Z,@yukitalari2776,"alih2 demo ELEGAN, ini DEMO RUSUH DAN PENJARAHAN,  MENTAL MALING,  lol   tolollllll.  ini bukan 98 woy,  mereka dulu basis mahasiswa yang tau ILMU tata negara,  lah ini,  kumpulan TUKANG OJEK, SAMA ANAK2 STM TUKANG TAWURAN,  wkwkwkwk  KOCAAKKKKKKK",0,alih demo elegan demo rusuh penjarahan mental maling lol tolollllll woy basis mahasiswa tau ilmu tata negara kumpulan tukang ojek anak stm tukang tawuran wkwkwkwk kocaakkkkkkk,4,0.35784444
2025-08-31T13:21:54Z,@Kamaludinchannel.sumedang,Harusnya presiden yg ngomong gini . .. apakah presiden kita terlalu pintar .. i dot now..,0,presiden ngomong gini presiden pintar dot now,2,0.26620343
2025-08-31T13:21:52Z,@acongrossy7042,Hmmmmmm.......  Saya memahapi Kekawatiran Bang Fery.... Demikian juga kekawatiran Banyak Pihak.... Butuh Kebijaksanaan yang Arif dalam menyikapi Kondisi dari waktu ke waktu.... Saya hargai Hak Bang Fery.... Terus Cerdaskan Bangsa dan Tetapp Bijaksana !!!!,0,hmmmmmm memahapi kekawatiran fery kekawatiran butuh kebijaksanaan arif menyikapi kondisi hargai hak fery cerdaskan bangsa tetapp bijaksana,5,0.29639226
2025-08-31T13:21:49Z,@qindyapriza8167,"Jangan terpancing provokator intinya,kita perjuangkan perubahan bukan kehilangan nyawa<br>Cuekin aja buzzer2 provokator <br>Semangat kawan2❤",0,terpancing provokator intinya perjuangkan perubahan kehilangan nyawa cuekin buzzer provokator semangat kawan,5,0.4001259
2025-08-31T13:21:44Z,@CintaPertama-h3l,Dan sebagai bangsa yang sakit hati,0,bangsa sakit hati,5,0.41694823
2025-08-31T13:21:33Z,@gardasitompul6596,Mana baju  revolusi mu bang,0,baju revolusi,4,0.27461195
2025-08-31T13:21:20Z,@KrisnaYogaswara-q2l,"Sri mulyani dan kapolri, kalau legowo,mundur 🙏",0,sri mulyani kapolri legowo mundur,1,0.29120153
2025-08-31T13:21:11Z,@bandotekeren,"Dengan pengumuman presiden hari ini, engga terjadi tuh apa yang disebut darurat militer. Masyarakat juga muak kalau chaos dan merusak fasilitas publik. Surut kok demonya. Ga ada darurat militer. Jangan memprovokasi.",0,pengumuman presiden engga tuh darurat militer masyarakat muak chaos merusak fasilitas publik surut demonya darurat militer memprovokasi,2,0.32934743
2025-08-31T13:20:40Z,@hendryvidi5175,"Bang Fer, Jangan2 Prabs &amp; jajaran sebenernya tau dalangnya, dia selalu pakai istilah &quot;Asing&quot; karena gak mungkin juga seblak-blakan itu bilang kalau ini ada campur tangan orang serumah, si A, si B, Geng SL, hmmm",0,fer prabs amp jajaran sebenernya tau dalangnya pakai istilah quot asing quot seblak blakan bilang campur tangan orang serumah geng hmmm,1,0.37707025
2025-08-31T13:20:40Z,@restfirman,Scenario untuk menghilangkan cawe cawe rezim sebelumnya,0,scenario menghilangkan cawe cawe rezim,2,0.27225432
2025-08-31T13:20:39Z,@Kucingnihboss,terimakasih bang ferry sudah selalu membagi pengetahuan bagi saya sebagai orang awam dan kurangnya pengetahuan dan selalu sehat bang ferry.. jangan pernah lelah untuk berjuang demi bangsa dan selalu mencerdaskan kami sebagai masyarakat Indonesia 🎉🎉❤❤,0,terimakasih ferry membagi pengetahuan orang awam kurangnya pengetahuan sehat ferry lelah berjuang bangsa mencerdaskan masyarakat indonesia,5,0.54108346
2025-08-31T13:20:25Z,@rakel_rk11,"Dalangnya sudah seperti yg di perkirakan dan siapa siapa aja you know lah😮 issue lain pun ikut ketutup kaya ijazah, dana tunjangan &amp; perampasan aset koruptor contohnya",0,dalangnya perkirakan you know issue ketutup kaya ijazah dana tunjangan amp perampasan aset koruptor contohnya,4,0.31924087
